CustumerId,Speed,RPM,EngineLoad,CLUSTER
728060,21,1323,31,3
728822,21,1323,31,3
728839,19,1286,14,3
728059,19,1286,14,3
728865,20,1397,32,3
728058,20,1397,32,3
728862,20,1397,32,3
728057,24,1731,47,0
728913,24,1731,47,0
728912,23,1614,11,5
728928,25,1771,33,0
728951,27,1069,14,3
728985,28,1256,34,3
728984,29,1317,22,3
728996,28,1257,51,3
729007,33,1491,50,5
729018,33,1479,29,5
729067,32,1470,44,5
729050,32,1470,44,5
729078,32,1470,44,5
729113,32,1447,9,5
729131,33,1500,61,5
729147,35,1577,20,5
729174,34,1557,36,5
729197,33,1475,5,5
729209,29,1310,25,3
729226,32,1444,48,5
729243,34,1528,25,5
729260,33,1489,7,5
729342,33,1489,7,5
729341,31,1408,8,5
729340,29,1312,0,3
729339,27,1265,27,3
729338,28,1237,15,3
729392,26,892,26,1
729379,26,892,26,1
729391,27,904,37,1
728121,27,914,40,1
728120,27,919,40,1
728119,27,922,40,1
728118,27,920,40,1
728117,28,920,39,1
728127,23,918,40,1
728145,24,1222,47,3
728144,28,1248,21,3
728143,30,1351,32,3
728142,34,1565,36,5
728141,40,1816,40,0
728157,42,1898,32,0
728156,42,1896,4,0
728155,41,1872,10,0
728154,41,1853,6,0
728153,41,1853,18,0
728163,41,1834,4,0
728162,35,1597,0,5
728161,33,1500,0,5
728160,34,1555,0,5
728159,32,1488,4,5
728175,33,1500,28,5
728174,32,1465,17,5
728173,32,1451,7,5
728172,31,1451,43,5
728171,31,64,16,2
728194,32,1432,30,5
729439,32,1432,30,5
728193,32,1418,7,5
729438,32,1418,7,5
729437,32,1337,3,3
728192,32,1337,3,3
729466,32,1350,40,3
728191,32,1350,40,3
729477,32,1350,40,3
728189,33,1467,26,5
729511,33,1467,26,5
728204,34,1530,38,5
728203,41,1847,57,0
728202,41,1862,3,0
728201,38,1691,6,0
728197,33,1474,0,5
729510,33,1506,35,5
729527,40,1838,61,0
729549,45,982,0,1
729578,45,1445,36,5
729649,45,1445,36,5
729622,45,1445,36,5
729648,46,1479,40,5
729577,46,1479,40,5
729620,46,1479,40,5
729874,47,1515,23,5
729900,44,1434,0,5
729922,45,1439,30,5
729965,44,1448,19,5
730057,45,1421,16,5
729947,46,1472,30,5
730055,41,1318,0,3
730088,36,1120,0,3
730087,34,1551,9,5
730086,34,1543,24,5
730110,38,1695,51,0
730108,40,1827,38,0
730138,42,1880,39,0
730171,42,1907,40,0
730195,45,1516,0,5
730231,46,1481,3,5
730266,46,1473,5,5
730306,42,1361,2,3
730329,44,1417,49,5
730381,47,1507,44,5
730411,49,1579,41,5
730443,51,1655,44,5
730470,52,1667,14,5
728249,49,1561,0,5
728243,46,1472,7,5
728242,43,1399,11,3
728241,42,1370,20,3
728240,41,1312,9,3
728239,40,1294,26,3
728255,41,1329,56,3
730493,42,1339,27,3
728267,42,1339,27,3
728266,41,1346,46,3
730515,41,1346,46,3
730538,43,1352,16,3
728265,43,1352,16,3
728264,40,1285,0,3
730555,40,1285,0,3
728263,38,1205,0,3
730583,38,1205,0,3
730730,33,865,38,1
730725,33,865,38,1
730672,33,865,38,1
730724,33,865,38,1
730768,31,1344,17,3
730767,28,1299,1,3
730766,24,1114,1,3
730765,29,1264,70,3
730788,30,1342,37,3
730811,34,1513,37,5
730951,32,1432,24,5
730950,33,1542,40,5
730949,35,64,55,2
730948,49,2244,97,4
730947,51,0,0,2
730977,50,1468,14,5
731000,50,1416,8,5
731018,50,1318,41,3
731053,39,1261,50,3
731076,40,1318,63,3
731112,42,1367,36,3
731100,42,1367,36,3
731173,40,1275,14,3
731169,39,1254,77,3
731189,41,1320,58,3
728296,39,1246,9,3
728295,35,1126,34,3
728293,32,918,30,1
728292,27,1216,15,3
728290,23,1047,4,1
728287,21,926,15,1
728308,18,1187,23,3
728307,21,1533,55,5
728306,31,2123,13,4
728305,35,1582,23,5
728325,32,1421,0,5
731188,32,1421,0,5
728324,31,1408,25,5
731202,31,1408,25,5
731224,32,1452,35,5
728323,32,1452,35,5
731250,37,1662,36,5
728322,37,1662,36,5
731277,39,1724,16,0
731319,37,880,37,1
731318,36,1170,31,3
731372,35,1137,10,3
731374,35,1137,10,3
731403,34,1082,58,3
731426,34,1105,45,3
731455,36,1167,62,3
731477,38,1214,51,3
731538,39,1258,48,3
731537,39,1273,47,3
731569,41,1327,12,3
731599,41,1332,52,3
731708,43,1391,45,3
731707,43,1397,14,3
731704,41,1321,0,3
731701,39,1276,0,3
731722,38,1224,0,3
731752,38,1221,28,3
731807,37,1202,0,3
731809,37,1202,0,3
731836,38,891,37,1
731854,39,911,37,1
731882,40,915,37,1
731909,41,921,0,1
731976,43,920,38,1
731975,44,917,39,1
731987,44,919,39,1
732010,40,920,39,1
732054,37,897,38,1
732053,36,897,39,1
732052,36,1196,39,3
732081,39,1216,66,3
732143,39,0,8,2
732142,37,1154,52,3
732141,37,1200,44,3
732169,37,1195,56,3
732485,37,1272,41,3
732484,38,1208,11,3
732483,38,1199,35,3
732482,37,1184,49,3
732506,34,1052,0,1
732505,27,909,32,1
732504,22,899,41,1
732562,15,954,7,1
732561,19,1338,66,3
732559,22,1530,7,5
732557,17,1178,12,3
732553,17,1196,54,3
732646,26,1887,54,0
732629,26,1887,54,0
732651,26,1887,54,0
732650,27,1226,27,3
732645,27,1226,27,3
732628,27,1226,27,3
732644,27,1234,41,3
732649,27,1234,41,3
732624,27,1234,41,3
732623,27,1215,14,3
732643,27,1215,14,3
732648,27,1215,14,3
732647,24,1091,43,3
732642,24,1091,43,3
732699,22,970,30,1
732684,22,970,30,1
732683,17,1011,20,1
732698,17,1011,20,1
732697,12,920,97,1
732682,12,920,97,1
732696,18,1243,43,3
732706,23,1608,43,5
732705,24,1663,24,5
732704,26,1822,44,0
732702,28,1668,1,5
732701,27,1214,12,3
732717,20,867,38,1
732716,13,996,49,1
728426,14,1033,41,1
728424,16,1099,70,3
728423,21,1480,44,5
728422,25,1753,7,0
728448,19,1398,20,3
728447,20,1390,8,3
728446,15,1000,0,1
732715,6,878,37,1
732714,10,1330,52,3
732713,15,885,35,1
732712,12,868,45,1
732764,13,906,46,1
732759,13,906,46,1
732763,12,883,60,1
732758,12,883,60,1
732757,14,949,47,1
732762,14,949,47,1
732756,13,893,53,1
732761,13,893,53,1
732760,14,945,37,1
732775,14,968,52,1
732774,13,965,42,1
732773,16,1102,61,3
732772,13,918,39,1
732771,11,893,29,1
732819,4,892,42,1
732804,4,892,42,1
732802,7,970,42,1
732818,7,970,42,1
732801,5,898,40,1
732817,5,898,40,1
732800,8,880,83,1
732816,8,880,83,1
732799,7,930,51,1
732815,7,930,51,1
732895,9,1091,35,3
732904,9,1091,35,3
732903,12,1461,24,5
732894,12,1461,24,5
732902,15,1636,31,5
732893,15,1636,31,5
732892,15,951,40,1
732901,15,951,40,1
732899,16,1033,49,1
732921,16,1033,14,1
732920,16,1131,35,3
732919,16,968,11,1
732918,13,914,58,1
732917,17,1203,70,3
733198,21,1501,26,5
732976,21,1501,26,5
733158,21,1501,26,5
733157,22,1578,27,5
733197,22,1578,27,5
732975,22,1578,27,5
733196,22,1550,12,5
732974,22,1550,12,5
733156,22,1550,12,5
733195,16,1110,0,3
733155,16,1110,0,3
732973,16,1110,0,3
733194,14,967,72,1
732970,14,967,72,1
733375,17,1208,45,3
733374,18,1246,8,3
733373,10,854,36,1
733372,7,914,42,1
733371,8,959,43,1
733420,7,889,14,1
733518,7,889,14,1
733517,4,841,61,1
733419,4,841,61,1
733418,13,1731,46,0
733516,13,1731,46,0
733515,18,1272,44,3
733417,18,1272,44,3
733514,19,1318,6,3
733416,19,1318,6,3
733563,15,1129,47,3
733562,21,1489,31,5
728570,20,1408,0,5
728569,19,1337,7,3
728568,15,1041,3,1
728567,15,1027,41,1
728566,18,1272,31,3
733561,19,1426,29,5
733560,22,1579,22,5
733559,21,1464,6,5
734484,17,1196,22,3
733917,17,1196,22,3
733984,17,1196,22,3
733912,17,1196,22,3
733916,17,1159,10,3
733908,17,1159,10,3
733983,17,1159,10,3
734483,17,1159,10,3
734482,14,1000,43,1
733906,14,1000,43,1
733915,14,1000,43,1
733982,14,1000,43,1
734481,18,1243,48,3
733914,18,1243,48,3
733905,18,1243,48,3
728606,18,1243,48,3
733981,18,1243,48,3
734555,16,1138,14,3
728605,16,1138,14,3
734608,16,1138,14,3
733980,16,1138,14,3
733913,16,1138,14,3
733904,16,1138,14,3
734554,16,1154,38,3
728604,16,1154,38,3
734607,16,1154,38,3
734553,18,1261,37,3
728603,18,1261,37,3
734606,18,1261,37,3
734552,17,1220,25,3
734605,17,1220,25,3
728602,17,1220,25,3
728618,21,1481,42,5
728617,23,1635,8,5
728616,18,1281,8,3
728615,21,1492,40,5
728614,27,1915,33,0
728630,29,1304,68,3
728629,33,1482,26,5
728628,34,1533,44,5
728627,35,1568,34,5
728636,34,1522,21,5
728635,34,1553,19,5
728634,34,1553,28,5
728633,35,1600,27,5
728660,35,1157,27,3
728659,37,1183,46,3
728658,36,1169,2,3
728657,35,1088,12,3
728656,35,1088,12,3
728666,35,1119,38,3
728665,35,1119,34,3
728664,35,3,23,2
728663,39,1318,33,3
728662,42,1347,49,3
728684,42,1386,14,3
728683,44,1427,40,5
728682,46,1472,36,5
728681,45,1474,50,5
728680,45,1455,39,5
734551,44,1416,33,5
728696,44,1416,33,5
734604,44,1416,33,5
735041,41,1329,13,3
734672,41,1329,13,3
728695,41,1329,13,3
734671,42,1348,41,3
735040,42,1348,41,3
728694,42,1348,41,3
735239,40,1303,0,3
734670,40,1303,0,3
735069,40,1303,0,3
728693,40,1303,0,3
734669,39,1252,10,3
728692,39,1252,10,3
735238,39,1252,10,3
735237,36,1161,0,3
734668,36,1161,0,3
735260,35,831,40,1
735259,34,903,36,1
735305,33,913,39,1
735317,33,913,39,1
735402,34,921,39,1
735445,33,1501,12,5
735394,33,1501,12,5
735398,33,1501,12,5
735425,33,1501,12,5
728736,33,1508,36,5
728735,33,1483,17,5
728734,32,1443,7,5
728733,32,1434,27,5
728732,33,1512,44,5
728731,38,1743,43,0
728754,41,1327,64,3
735393,41,1327,64,3
735424,41,1327,64,3
735444,41,1327,64,3
735392,43,1390,39,3
728753,43,1390,39,3
735423,43,1390,39,3
735443,43,1390,39,3
735422,42,1340,45,3
735442,42,1340,45,3
728752,42,1340,45,3
728751,41,1318,56,3
735441,41,1318,56,3
735421,41,1318,56,3
728772,43,1377,67,3
728771,43,1388,43,3
728770,42,1365,57,3
728769,43,1370,48,3
735462,40,1279,14,3
735461,37,1193,49,3
735460,36,1147,52,3
735459,39,1250,61,3
735458,41,1315,47,3
735473,42,1343,49,3
728802,41,1319,8,3
728801,36,1162,0,3
728800,33,1493,18,5
728799,33,1508,18,5
728798,32,1436,7,5
728797,32,1431,37,5
728813,32,1463,44,5
728812,35,1592,47,5
728811,37,942,36,1
728829,37,1178,27,3
728828,35,1149,16,3
728827,35,1133,32,3
728825,38,1225,61,3
728823,40,1281,56,3
728844,42,1344,43,3
728843,43,1347,45,3
728842,43,1347,45,3
728841,45,64,24,2
728840,45,1437,22,5
728869,45,1445,22,5
735472,45,1445,22,5
735471,0,1421,26,5
728867,0,1421,26,5
735470,44,1428,25,5
728866,44,1428,25,5
728864,44,1420,25,5
735469,44,1420,25,5
735536,45,1457,37,5
728863,45,1457,37,5
728873,46,1497,29,5
728872,48,1537,22,5
728871,47,1532,18,5
728870,49,1313,1,3
728868,50,1223,44,3
735535,50,1229,21,3
735534,50,1228,21,3
735541,50,1231,21,3
735540,51,1242,33,3
735539,52,1296,20,3
735538,54,1316,9,3
728911,55,884,27,1
728910,57,900,36,1
728909,58,919,38,1
728908,58,917,38,1
728907,59,921,38,1
728906,60,921,37,1
728917,61,917,38,1
728915,52,919,38,1
728914,51,923,37,1
728933,50,921,38,1
728932,46,917,38,1
728931,45,920,37,1
728930,45,923,38,1
728929,46,1498,46,5
728956,47,1510,21,5
728955,45,1436,14,5
728954,44,1424,34,5
728953,40,1308,0,3
728952,36,1160,24,3
735537,36,1166,58,3
735551,39,1255,63,3
735550,42,1371,50,3
735549,44,1417,16,5
735548,43,853,37,1
735547,40,903,38,1
728989,35,918,38,1
728988,35,919,38,1
728987,31,917,38,1
728986,22,917,39,1
729001,21,918,39,1
729000,9,918,39,1
728999,6,868,53,1
728998,7,919,52,1
728997,7,916,45,1
729012,4,896,40,1
729011,2,917,40,1
729010,3,0,40,2
729009,1,922,40,1
729008,1,756,53,1
729023,0,778,52,1
729022,0,777,52,1
729021,9,1267,63,3
729020,15,878,22,1
729019,13,924,22,1
729055,13,911,44,1
735561,13,911,44,1
729054,12,885,47,1
735560,12,885,47,1
735559,13,943,38,1
729053,13,943,38,1
729052,6,870,51,1
735558,6,870,51,1
735556,9,1154,20,3
729051,9,1154,20,3
729077,7,883,43,1
735578,7,883,43,1
735577,7,904,40,1
729073,7,904,40,1
729072,7,921,40,1
735576,7,921,40,1
735575,7,921,40,1
729071,7,921,40,1
735574,10,1215,36,3
729068,10,1215,36,3
729086,10,1246,29,3
729085,9,1172,12,3
729083,7,900,48,1
729082,7,920,38,1
729080,7,918,40,1
729118,7,923,39,1
729117,7,922,41,1
729116,6,925,40,1
729115,4,876,63,1
729114,2,921,41,1
729136,0,858,38,1
729135,8,973,58,1
729134,7,898,36,1
729133,7,922,37,1
729132,5,918,41,1
729152,0,913,40,1
729151,0,766,55,1
729150,2,908,59,1
729149,7,942,19,1
729148,6,896,42,1
729179,4,854,64,1
729178,7,918,53,1
729177,9,1131,74,3
729176,10,862,40,1
729175,7,907,41,1
729202,7,969,45,1
729201,8,1078,47,3
729200,11,1419,12,5
729199,10,1199,10,3
729198,11,1435,30,5
729214,12,1525,15,5
729213,12,1447,14,5
729212,17,1485,46,5
729211,19,1272,46,3
729210,22,1899,47,0
729231,26,1956,9,0
729230,26,1984,40,0
729229,29,1408,0,5
729228,31,1412,32,5
729227,31,1550,49,5
729248,31,1761,32,0
729247,39,1793,43,0
729246,43,1954,56,0
729245,44,957,21,1
729244,39,1266,20,3
735588,38,1214,64,3
729265,38,1214,64,3
735587,39,1241,67,3
729264,39,1241,67,3
735586,40,1272,32,3
729263,40,1272,32,3
735585,36,1153,41,3
729262,36,1153,41,3
729261,34,1105,44,3
735584,34,1105,44,3
735604,32,1040,52,1
735603,32,1455,59,5
735602,36,1646,36,5
735601,39,1758,38,0
735659,39,1757,23,0
735620,39,1757,23,0
735619,38,1721,14,0
735658,38,1721,14,0
735618,40,1796,32,0
735657,40,1796,32,0
735675,45,1455,17,5
735674,45,1486,9,5
735617,41,1218,9,3
735656,41,1218,9,3
735616,44,1411,22,5
735655,44,1411,22,5
735673,45,1442,0,5
735672,45,1434,23,5
735671,45,1468,7,5
735685,44,1400,0,5
735684,41,1330,0,3
735683,40,1300,0,3
735682,36,908,21,1
735681,33,903,35,1
735722,33,913,36,1
735721,29,912,39,1
735720,27,919,39,1
735719,27,917,38,1
735718,21,919,39,1
736007,21,1494,48,5
735745,21,1494,48,5
735744,32,2035,5,4
736006,32,2035,5,4
735743,34,1542,43,5
736003,34,1542,43,5
736001,33,1516,26,5
735742,33,1516,26,5
735741,35,1607,25,5
736053,35,1607,25,5
736052,36,1626,23,5
736051,35,1604,18,5
736050,37,1673,36,0
736049,36,1677,22,0
736105,37,1683,12,0
736104,36,1638,5,5
736103,32,1452,0,5
736102,29,1295,8,3
736101,25,854,0,1
736187,23,1621,36,5
736263,23,1621,36,5
729343,32,2252,59,4
736186,31,1413,32,5
736262,31,1413,32,5
736261,33,1649,36,5
736185,33,1649,36,5
736260,42,1797,36,0
736184,42,1797,36,0
736259,42,1436,3,5
736183,42,1436,3,5
736323,47,1518,14,5
736322,48,1536,33,5
736321,49,1626,40,5
729384,49,1626,40,5
736320,49,1600,8,5
729383,49,1600,8,5
736319,46,1600,0,5
729382,46,1600,0,5
736411,45,1457,9,5
729381,45,1457,9,5
736410,45,1405,18,5
729380,45,1405,18,5
729396,44,1394,15,3
729395,43,1396,41,3
729394,43,1376,7,3
729393,41,1344,42,3
736409,41,1330,11,3
736408,40,1277,7,3
736407,38,1246,30,3
736493,41,1330,54,3
736492,44,1433,44,5
736491,45,1464,33,5
729430,46,1467,10,5
729429,44,1406,2,5
729428,38,1204,0,3
729427,36,894,34,1
729426,33,1482,17,5
729425,32,1473,34,5
729442,34,1536,26,5
729441,33,1469,0,5
729440,31,1375,8,3
729475,30,1349,12,3
736490,30,1349,12,3
729474,29,1344,36,3
736489,29,1344,36,3
736563,30,1369,18,3
729473,30,1369,18,3
729472,28,1280,30,3
736562,28,1280,30,3
729470,27,939,0,1
736561,27,939,0,1
729482,25,896,36,1
729481,18,910,40,1
729480,14,978,0,1
729479,18,1276,58,3
729478,21,1485,9,5
736560,20,1434,27,5
736559,24,1683,36,0
736656,20,1403,11,5
736655,22,1556,50,5
736654,29,2024,38,4
736653,27,1147,54,3
736652,32,1447,46,5
736746,36,1636,34,5
736742,39,1776,28,0
736741,38,1714,0,0
736740,35,1560,0,5
729515,30,1362,0,3
729514,26,1176,0,3
729513,23,1270,39,3
729512,23,1615,35,5
729532,30,2017,17,0
729531,31,1411,16,5
729530,31,1529,53,5
729529,36,1620,21,5
729528,34,1495,5,5
729554,29,1335,5,3
729553,28,1303,45,3
729552,37,0,65,2
729551,42,0,0,2
729550,49,1600,92,5
729567,56,1802,53,0
729566,60,0,97,2
729565,64,2007,6,0
729564,0,1806,0,0
729562,52,1624,13,5
729558,49,1528,9,5
736739,43,1368,12,3
729582,43,1368,12,3
736839,42,1343,55,3
729581,42,1343,55,3
736838,42,1360,43,3
729580,42,1360,43,3
729579,43,1377,49,3
736837,43,1377,49,3
736836,44,1424,43,5
736835,45,1453,48,5
736938,48,1546,50,5
736937,50,1605,40,5
736936,51,1647,34,5
736935,52,1275,53,3
736934,52,1284,9,3
737057,51,1235,0,3
737056,51,1239,9,3
737054,50,1208,9,3
737053,50,1197,46,3
737052,50,1234,49,3
737131,52,1271,54,3
737130,52,1269,33,3
737129,52,1263,47,3
737128,53,1287,46,3
737127,53,1287,45,3
729627,53,1287,45,3
729626,54,1310,51,3
737233,54,1310,51,3
737232,54,1329,44,3
729625,54,1329,44,3
729624,54,1305,16,3
737231,54,1305,16,3
737230,54,1316,45,3
737229,54,1297,26,3
737327,53,1292,28,3
737326,52,1274,29,3
737325,54,1308,61,3
737324,56,1365,58,3
729642,56,1364,0,3
729641,51,1237,0,3
729640,49,1203,0,3
729639,49,1195,0,3
729638,50,1207,10,3
729637,52,1271,56,3
729653,55,1348,54,3
729652,59,1450,47,5
729651,62,1515,50,5
729650,65,1575,35,5
737323,64,1561,24,5
737407,64,1525,0,5
737406,62,1513,0,5
737405,66,1606,64,5
737404,69,1672,49,0
737403,69,1672,39,0
737475,73,1753,55,0
737474,74,1813,31,0
737471,71,1744,0,0
737470,71,1675,5,0
737469,67,1634,14,5
737563,67,64,11,2
737562,65,1584,29,5
737561,65,1555,5,5
737560,60,1450,0,5
737559,57,1362,0,3
737652,45,875,25,1
737651,33,900,37,1
737650,24,910,38,1
737649,16,1212,27,3
737648,18,1258,36,3
737743,28,1959,46,0
737838,28,1959,46,0
737742,29,1328,49,3
737837,29,1328,49,3
737741,32,1438,27,5
737836,32,1438,27,5
737740,33,1483,31,5
737835,33,1483,31,5
737739,33,1491,14,5
737834,33,1491,14,5
737938,32,886,20,1
737937,27,900,36,1
737936,16,916,38,1
737935,14,1021,90,1
737934,26,1855,65,0
738000,33,1614,29,5
737999,39,1775,32,0
737998,39,1756,32,0
737997,39,1769,24,0
737996,39,1470,1,5
738077,38,1231,26,3
738076,38,1216,26,3
738075,36,1143,0,3
738074,33,823,31,1
738073,28,932,34,1
738173,22,915,36,1
738172,12,915,39,1
738171,3,918,39,1
738170,0,822,40,1
738169,0,776,51,1
738247,0,781,50,1
738246,0,782,51,1
738245,0,780,52,1
738244,0,781,52,1
738243,0,780,51,1
738360,0,777,50,1
738314,0,777,50,1
738359,0,779,50,1
738313,0,779,50,1
738312,0,779,52,1
738358,0,779,52,1
738311,0,777,52,1
738357,0,777,52,1
738356,0,781,54,1
738310,0,781,54,1
738453,0,781,52,1
738452,0,778,53,1
738451,0,779,0,1
738450,0,778,54,1
738449,0,780,0,1
738548,0,768,55,1
729849,0,768,54,1
729848,0,777,54,1
729847,0,780,56,1
729846,0,3,54,2
729845,0,778,56,1
729844,0,778,55,1
738547,0,779,55,1
738546,0,780,54,1
738545,0,856,86,1
738542,3,921,41,1
738630,2,910,44,1
738629,2,929,41,1
729879,0,774,51,1
729878,0,775,57,1
729877,0,785,58,1
729876,0,779,57,1
729875,0,784,61,1
729905,0,789,67,1
729904,0,781,58,1
729903,0,765,68,1
729902,5,957,53,1
729901,5,930,45,1
729929,3,913,49,1
729928,7,911,75,1
729927,9,1294,63,3
729926,14,930,22,1
729925,18,1232,40,3
729952,16,1110,7,3
729951,21,1530,58,5
729950,27,910,40,1
729949,31,1421,48,5
729948,36,1625,32,5
729970,36,1668,23,5
729969,37,1683,25,0
729968,37,1653,19,5
729967,36,1640,32,5
729966,36,1628,19,5
738628,36,1600,20,5
738627,34,1531,4,5
738626,30,1360,0,3
738697,28,1240,20,3
738696,27,1279,28,3
738695,29,1292,49,3
738694,31,1384,39,3
738693,31,1417,9,5
738771,28,1262,0,3
738769,28,1258,30,3
738768,26,1196,13,3
738767,26,1178,30,3
738766,25,1182,30,3
738835,26,1184,52,3
738834,27,1211,24,3
738833,26,1165,24,3
738832,27,1200,45,3
738831,26,1211,30,3
738916,26,1187,30,3
738914,27,1206,43,3
738913,27,1191,12,3
738912,25,64,38,2
738910,25,1242,59,3
738999,25,1362,58,3
738997,34,1529,31,5
738994,35,1556,18,5
738991,34,1547,18,5
738990,34,1546,28,5
739169,32,1434,0,5
739083,32,1434,0,5
730061,27,1198,0,3
730060,22,864,20,1
730059,20,1444,20,5
730058,18,1233,6,3
730091,12,830,37,1
730090,2,920,37,1
730089,0,757,54,1
730117,0,776,54,1
730116,0,775,54,1
730114,0,776,53,1
730111,0,778,55,1
730143,0,784,57,1
730142,0,778,57,1
730141,0,778,59,1
730140,0,779,59,1
730139,0,774,59,1
730176,0,782,59,1
730175,0,781,59,1
730174,0,778,58,1
730173,0,779,59,1
730172,0,780,60,1
730200,0,779,58,1
730199,0,782,61,1
730198,0,781,60,1
730197,0,779,59,1
730196,0,781,60,1
730236,0,784,61,1
730235,0,781,60,1
730234,0,780,58,1
730233,0,774,58,1
730232,0,777,58,1
730271,0,782,60,1
730270,0,768,61,1
730269,3,854,53,1
730268,0,860,54,1
730267,4,990,89,1
730311,3,819,48,1
730310,10,1256,67,3
730309,17,1643,43,5
730308,18,1280,46,3
730307,20,1385,37,3
730334,22,1876,51,0
730333,27,1675,51,0
730332,19,1373,0,3
730331,15,874,0,1
730330,11,905,0,1
730362,3,907,43,1
739082,3,907,43,1
739168,3,907,43,1
739081,0,832,38,1
739167,0,832,38,1
730361,0,832,38,1
739166,0,759,55,1
739080,0,759,55,1
730360,0,759,55,1
739165,0,772,60,1
730359,0,772,60,1
739079,0,772,60,1
730354,0,780,60,1
739272,0,780,60,1
730386,0,781,60,1
730385,0,783,60,1
730384,0,777,58,1
730383,0,1562,54,5
730382,10,844,43,1
730420,0,838,46,1
730418,0,772,58,1
730417,0,773,60,1
730416,0,941,92,1
730412,10,1303,48,3
730453,9,1066,37,1
730452,9,1233,54,3
730451,11,1306,20,3
730448,11,1243,15,3
730445,6,850,30,1
730475,9,1155,41,3
730474,12,1477,40,5
730473,11,1392,11,3
730472,4,878,38,1
730471,4,940,43,1
730498,0,811,50,1
730497,2,1342,55,3
730496,12,1478,32,5
730495,6,860,49,1
730494,13,1600,40,5
730520,12,1478,7,5
730519,2,882,40,1
730518,10,1467,57,5
730517,9,1126,27,3
730516,15,1907,43,0
730543,14,962,83,1
730542,14,949,6,1
730541,9,878,83,1
730540,10,870,97,1
730539,14,1004,53,1
730560,20,1437,45,5
730559,28,2029,58,4
730558,28,1247,24,3
730557,30,1377,53,3
730556,32,1373,7,3
730588,28,1289,12,3
730587,34,1525,55,5
730586,41,1816,14,0
730585,39,1761,5,0
730584,37,1686,2,0
739270,39,973,0,1
730677,39,973,0,1
739269,39,1223,17,3
730676,39,1223,17,3
739268,42,1321,15,3
730675,42,1321,15,3
730674,44,1416,26,5
739266,44,1416,26,5
730673,44,1419,32,5
739351,44,1419,32,5
730737,44,1412,34,5
739350,44,1412,34,5
730734,44,1412,34,5
739349,44,1412,34,5
730733,46,0,57,2
739348,46,0,57,2
739347,48,1541,29,5
730731,48,1541,29,5
730728,48,1531,10,5
739438,48,1531,10,5
730738,48,1440,0,5
739437,48,1440,0,5
739436,44,1420,43,5
730736,44,1420,43,5
730735,46,1474,21,5
739435,46,1474,21,5
739434,47,1491,52,5
730729,47,1491,52,5
730726,47,1480,4,5
739543,47,1480,4,5
730746,41,1315,0,3
730745,38,1240,4,3
730744,37,1191,1,3
730742,31,882,38,1
730732,26,913,35,1
739541,17,914,38,1
739538,1,915,40,1
739536,0,762,54,1
739534,0,775,55,1
739630,0,784,53,1
739629,0,782,52,1
739628,0,778,52,1
739627,0,780,53,1
739625,0,775,53,1
739708,0,763,65,1
739707,2,846,61,1
739706,10,1161,23,3
739705,8,986,21,1
739704,8,928,21,1
739772,7,863,48,1
739771,3,918,38,1
739770,7,921,84,1
739769,3,908,39,1
730770,0,908,38,1
730769,1,740,67,1
730793,7,988,40,1
730792,1,919,39,1
730791,0,782,47,1
730790,0,774,53,1
730789,0,771,60,1
730816,2,920,53,1
730815,8,956,34,1
730814,3,917,40,1
730813,2,898,43,1
730812,3,919,50,1
739768,7,936,74,1
739830,17,2080,35,4
739829,3,877,38,1
739828,0,755,50,1
739823,0,759,52,1
739822,4,913,63,1
739880,2,909,0,1
739879,2,905,0,1
739878,6,900,0,1
739877,7,922,0,1
739876,14,1826,53,0
739933,14,1745,27,0
739932,16,1113,35,3
739931,16,1113,28,3
739930,19,1285,20,3
739929,19,1212,33,3
739980,18,1261,12,3
739979,17,1150,11,3
739978,18,1420,63,5
739977,22,960,5,1
739976,23,1069,53,3
740031,24,1134,45,3
740030,28,1256,43,3
740029,29,1322,36,3
740028,33,1465,31,5
740027,36,1624,33,5
740085,36,1609,6,5
740084,32,1462,6,5
740083,29,890,19,1
730952,27,905,34,1
730982,25,916,36,1
730981,20,916,36,1
730980,9,916,37,1
730979,7,922,39,1
730978,6,895,61,1
731005,6,910,37,1
731004,13,948,93,1
731003,13,906,16,1
731002,10,926,35,1
731001,2,919,36,1
731023,0,905,36,1
731022,0,764,50,1
731021,0,777,50,1
731020,0,780,50,1
731019,0,781,50,1
731058,0,782,50,1
731057,0,779,50,1
731056,0,780,50,1
731055,8,1125,88,3
731054,20,2091,3,4
731081,24,1683,49,0
731080,31,2133,31,4
731079,31,1403,41,5
731078,32,1451,24,5
731077,32,1419,9,5
731105,30,1329,0,3
740082,30,1329,0,3
740081,26,1149,0,3
731104,26,1149,0,3
731103,25,1151,29,3
740080,25,1151,29,3
740135,27,1213,43,3
731102,27,1213,43,3
740132,28,1289,43,3
731101,28,1289,43,3
731117,30,1337,27,3
731116,30,1324,15,3
731115,27,876,15,1
731114,9,906,36,1
731113,0,884,36,1
740131,2,714,36,1
740130,2,919,38,1
740128,1,919,36,1
740187,0,919,42,1
740185,4,0,65,2
740184,11,960,14,1
740183,10,960,95,1
731172,10,960,95,1
731171,10,3,54,2
740182,10,3,54,2
740238,20,1620,38,5
731170,20,1620,38,5
731168,24,1955,29,0
740237,24,1955,29,0
731167,24,1245,33,3
740236,24,1245,33,3
731165,32,1448,43,5
740235,32,1448,43,5
731181,34,1605,37,5
731180,36,1669,34,5
731179,38,1712,25,0
